id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Enrichment
KCNK12	ENSG00000184261	KCNK12	56660	KCNK12	-0.300815
KCNK13	ENSG00000152315	KCNK13	56659	KCNK13	-0.47774
KCNK15	ENSG00000124249	KCNK15	60598	KCNK15	-0.359135
KCNK16	ENSG00000095981	KCNK16	83795	KCNK16	-0.136458
KCNK17	ENSG00000124780	KCNK17	89822	KCNK17	-0.3527785
KCNK18	ENSG00000186795	KCNK18	338567	KCNK18	-0.664595
KCNK2	ENSG00000082482	KCNK2	3776	KCNK2	-0.05684
KCNK3	ENSG00000171303	KCNK3	3777	KCNK3	1.041965
KCNK4	ENSG00000182450	KCNK4	50801	KCNK4	-0.77662
KCNK5	ENSG00000164626	KCNK5	8645	KCNK5	0.37101
KCNK7	ENSG00000173338	KCNK7	10089	KCNK7	-0.06731
KCNK9	ENSG00000169427	KCNK9	51305	KCNK9	-0.53273
KCNMA1	ENSG00000156113	KCNMA1	3778	KCNMA1	-0.280775
KCNMB1	ENSG00000145936	KCNMB1	3779	KCNMB1	-0.22806
KCNMB2	ENSG00000197584	KCNMB2	10242	KCNMB2	-0.5594335
KCNMB3	ENSG00000171121	KCNMB3	27094	KCNMB3	-0.33302
KCNMB4	ENSG00000135643	KCNMB4	27345	KCNMB4	-0.13907
KCNN1	ENSG00000105642	KCNN1	3780	KCNN1	-0.1615895
KCNN2	ENSG00000080709	KCNN2	3781	KCNN2	0.004465
KCNN3	ENSG00000143603	KCNN3	3782	KCNN3	-0.396125
KCNN4	ENSG00000104783	KCNN4	3783	KCNN4	-0.053995
KCNQ1	ENSG00000053918	KCNQ1	3784	KCNQ1	-0.929305
KCNQ2	ENSG00000075043	KCNQ2	3785	KCNQ2	0.228025
KCNQ3	ENSG00000184156	KCNQ3	3786	KCNQ3	0.2491815
KCNQ4	ENSG00000117013	KCNQ4	9132	KCNQ4	-0.56201
KCNQ5	ENSG00000185760	KCNQ5	56479	KCNQ5	0.05336
KCNRG	ENSG00000198553	KCNRG	283518	KCNRG	-0.0702985
KCNS1	ENSG00000124134	KCNS1	3787	KCNS1	0.12723
KCNS2	ENSG00000156486	KCNS2	3788	KCNS2	-1.0382855
KCNS3	ENSG00000170745	KCNS3	3790	KCNS3	0.3132205
KCNT1	ENSG00000107147	KCNT1	57582	KCNT1	0.57027
KCNT2	ENSG00000162687	KCNT2	343450	KCNT2	0.7729
KCNU1	ENSG00000215262	KCNU1	157855	KCNU1	-0.0211532
KCNV1	ENSG00000164794	KCNV1	27012	KCNV1	-0.20055
KCNV2	ENSG00000168263	KCNV2	169522	KCNV2	0.22550925
KCP	ENSG00000135253	KCP	375616	KCP	0.54309
KCTD1	ENSG00000134504	KCTD1	284252	KCTD1	0.860675
KCTD10	ENSG00000110906	KCTD10	83892	KCTD10	-1.2639
KCTD11	ENSG00000213859	KCTD11	147040	KCTD11	0.09712
KCTD12	ENSG00000178695	KCTD12	115207	KCTD12	-0.5064108
KCTD13	ENSG00000174943	KCTD13	253980	KCTD13	-0.294865
KCTD14	ENSG00000151364	KCTD14	65987	KCTD14	0.28047
KCTD15	ENSG00000153885	KCTD15	79047	KCTD15	-0.454463
KCTD16	ENSG00000183775	KCTD16	57528	KCTD16	-1.30405
KCTD17	ENSG00000100379	KCTD17	79734	KCTD17	-0.52992
KCTD18	ENSG00000155729	KCTD18	130535	KCTD18	-0.767825
KCTD19	ENSG00000168676	KCTD19	146212	KCTD19	-0.485285
KCTD2	ENSG00000180901	KCTD2	23510	KCTD2	-0.60817
KCTD20	ENSG00000112078	KCTD20	222658	KCTD20	-0.057245
KCTD21	ENSG00000188997	KCTD21	283219	KCTD21	-0.1666115
KCTD3	ENSG00000136636	KCTD3	51133	KCTD3	0.9450375
KCTD4	ENSG00000180332	KCTD4	386618	KCTD4	-0.39875
KCTD5	ENSG00000167977	KCTD5	54442	KCTD5	-1.076145
KCTD6	ENSG00000168301	KCTD6	200845	KCTD6	0.349000295
KCTD7	ENSG00000243335	KCTD7	154881	KCTD7	0.359145
KCTD8	ENSG00000183783	KCTD8	386617	KCTD8	-0.081085
KCTD9	ENSG00000104756	KCTD9	54793	KCTD9	-0.224795
KDELC1	ENSG00000134901	POGLUT2	79070	POGLUT2	-0.346805
KDELC2	ENSG00000178202	POGLUT3	143888	POGLUT3	-0.24256
KDELR1	ENSG00000105438	KDELR1	10945	KDELR1	-0.424325
KDELR2	ENSG00000136240	KDELR2	11014	KDELR2	-0.050051
KDELR3	ENSG00000100196	KDELR3	11015	KDELR3	0.535665
KDF1	ENSG00000175707	KDF1	126695	KDF1	-0.3850845
KDM1A	ENSG00000004487	KDM1A	23028	KDM1A	0.282006
KDM1B	ENSG00000165097	KDM1B	221656	KDM1B	0.580615
KDM2A	ENSG00000173120	KDM2A	22992	KDM2A	-0.203115
KDM2B	ENSG00000089094	KDM2B	84678	KDM2B	-0.16115
KDM3A	ENSG00000115548	KDM3A	55818	KDM3A	-0.2166
KDM3B	ENSG00000120733	KDM3B	51780	KDM3B	-0.90139
KDM4A	ENSG00000066135	KDM4A	9682	KDM4A	0.642205
KDM4B	ENSG00000127663	KDM4B	23030	KDM4B	0.72591
KDM4C	ENSG00000107077	KDM4C	23081	KDM4C	0.50416
KDM4D	ENSG00000186280	KDM4D	55693	KDM4D	0.09468
KDM4E	ENSG00000235268	KDM4E	390245	KDM4E	0.066551
KDM5A	ENSG00000073614	KDM5A	5927	KDM5A	-0.92236
KDM5B	ENSG00000117139	KDM5B	10765	KDM5B	-0.259245
KDM5C	ENSG00000126012	KDM5C	8242	KDM5C	0.91224
KDM5D	ENSG00000012817	KDM5D	8284	KDM5D	0.18593
KDM6A	ENSG00000147050	KDM6A	7403	KDM6A	-0.89025
KDM6B	ENSG00000132510	KDM6B	23135	KDM6B	-0.133535
KDM7A	ENSG00000006459	KDM7A	80853	KDM7A	-0.01341
KDM8	ENSG00000155666	KDM8	79831	KDM8	0.16832
KDR	ENSG00000128052	KDR	3791	KDR	-0.69783
KDSR	ENSG00000119537	KDSR	2531	KDSR	0.934065
KEAP1	ENSG00000079999	KEAP1	9817	KEAP1	-0.56629
KEL	ENSG00000197993	KEL	3792	KEL	0.933235
KERA	ENSG00000139330	KERA	11081	KERA	-0.25912
KHDC1	ENSG00000135314	KHDC1	80759	KHDC1	-0.232085
KHDC1L	ENSG00000256980	KHDC1L	100129128	KHDC1L	0.89883
KHDC3L	ENSG00000203908	KHDC3L	154288	KHDC3L	0.4095285
KHDRBS1	ENSG00000121774	KHDRBS1	10657	KHDRBS1	-0.4941635
KHDRBS2	ENSG00000112232	KHDRBS2	202559	KHDRBS2	-0.743325
KHDRBS3	ENSG00000131773	KHDRBS3	10656	KHDRBS3	-1.2107
KHK	ENSG00000138030	KHK	3795	KHK	0.366955
KHNYN	ENSG00000100441	KHNYN	23351	KHNYN	-0.47862
KHSRP	ENSG00000088247	KHSRP	8570	KHSRP	0.11081
KIAA0020	ENSG00000080608	PUM3	9933	PUM3	-0.725485
KIAA0040	ENSG00000235750	KIAA0040	9674	KIAA0040	-0.2184065
KIAA0100	ENSG00000007202	BLTP2	9703	BLTP2	0.14051
KIAA0101	ENSG00000166803	PCLAF	9768	PCLAF	-0.709915
KIAA0141	ENSG00000081791	DELE1	9812	DELE1	0.552524
KIAA0195	ENSG00000177728	TMEM94	9772	TMEM94	0.2078
KIAA0196	ENSG00000164961	WASHC5	9897	WASHC5	-1.6776
KIAA0226	ENSG00000145016	RUBCN	9711	RUBCN	-0.51929
KIAA0226L	ENSG00000102445	RUBCNL	80183	RUBCNL	0.732955
KIAA0232	ENSG00000170871	KIAA0232	9778	KIAA0232	-0.68279
KIAA0319	ENSG00000137261	KIAA0319	9856	KIAA0319	0.07976
KIAA0319L	ENSG00000142687	KIAA0319L	79932	KIAA0319L	-0.964645
KIAA0355	ENSG00000166398	GARRE1	9710	GARRE1	-0.623015
KIAA0368	ENSG00000136813	ECPAS	23392	ECPAS	0.812195
KIAA0391	ENSG00000100890	PRORP	9692	PRORP	-0.95765
KIAA0408	ENSG00000189367	KIAA0408	9729	KIAA0408	0.444838
KIAA0430	ENSG00000166783	MARF1	9665	MARF1	0.705135
KIAA0513	ENSG00000135709	KIAA0513	9764	KIAA0513	0.06698
KIAA0556	ENSG00000047578	KATNIP	23247	KATNIP	0.71005
KIAA0586	ENSG00000100578	KIAA0586	9786	KIAA0586	-0.2732125
KIAA0753	ENSG00000198920	KIAA0753	9851	KIAA0753	-0.132505
KIAA0754	ENSG00000127603	MACF1	23499	MACF1	-0.240105
KIAA0825	ENSG00000185261	KIAA0825	285600	KIAA0825	-0.30422
KIAA0895	ENSG00000164542	MATCAP2	23366	MATCAP2	0.03818
KIAA0895L	ENSG00000196123	MATCAP1	653319	MATCAP1	-1.3023
KIAA0907	ENSG00000132680	KHDC4	22889	KHDC4	0.13281
KIAA0922	ENSG00000121210	TMEM131L	23240	TMEM131L	-0.43163
KIAA0930	ENSG00000100364	KIAA0930	23313	KIAA0930	0.0630875
KIAA1024	ENSG00000169330	MINAR1	23251	MINAR1	-0.1501315
KIAA1024L	ENSG00000186367	MINAR2	100127206	MINAR2	-0.209955
KIAA1033	ENSG00000136051	WASHC4	23325	WASHC4	-0.10355
KIAA1045	NA	NA	NA	NA	0.64385
KIAA1107	ENSG00000189195	BTBD8	284697	BTBD8	0.55256
KIAA1109	ENSG00000138688	BLTP1	84162	BLTP1	-1.0387
KIAA1143	ENSG00000163807	KIAA1143	57456	KIAA1143	-0.60727
KIAA1147	ENSG00000257093	DENND11	57189	DENND11	-0.047145
KIAA1161	ENSG00000164976	MYORG	57462	MYORG	-0.45763
KIAA1191	ENSG00000122203	KIAA1191	57179	KIAA1191	0.068885
KIAA1210	ENSG00000250423	KIAA1210	57481	KIAA1210	-0.1123775
KIAA1211	ENSG00000109265	CRACD	57482	CRACD	-0.0811835
KIAA1211L	ENSG00000196872	CRACDL	343990	CRACDL	0.334018
KIAA1217	ENSG00000120549	KIAA1217	56243	KIAA1217	-0.9711225
KIAA1257	ENSG00000114656	CFAP92	57501	CFAP92	-0.04232
KIAA1324	ENSG00000116299	ELAPOR1	57535	ELAPOR1	0.2596915
KIAA1324L	ENSG00000164659	ELAPOR2	222223	ELAPOR2	0.718775
KIAA1328	ENSG00000150477	KIAA1328	57536	KIAA1328	0.512785
KIAA1407	ENSG00000163617	CCDC191	57577	CCDC191	-0.41994
KIAA1429	ENSG00000164944	VIRMA	25962	VIRMA	-0.325895
KIAA1456	ENSG00000250305	TRMT9B	57604	TRMT9B	0.42835
KIAA1462	ENSG00000165757	JCAD	57608	JCAD	-0.763035
KIAA1467	ENSG00000084444	FAM234B	57613	FAM234B	0.06829
KIAA1468	ENSG00000134444	RELCH	57614	RELCH	-0.000689999999999968
KIAA1522	ENSG00000162522	KIAA1522	57648	KIAA1522	0.140985
KIAA1524	ENSG00000163507	CIP2A	57650	CIP2A	0.592095
KIAA1549L	ENSG00000110427	KIAA1549L	25758	KIAA1549L	-0.436395
KIAA1551	ENSG00000174718	RESF1	55196	RESF1	-0.18585
KIAA1586	ENSG00000168116	KIAA1586	57691	KIAA1586	0.061035
KIAA1598	ENSG00000187164	SHTN1	57698	SHTN1	-0.84821
KIAA1614	ENSG00000135835	KIAA1614	57710	KIAA1614	-1.09663
KIAA1644	ENSG00000138944	SHISAL1	85352	SHISAL1	0.139288
KIAA1671	ENSG00000197077	KIAA1671	85379	KIAA1671	0.35328
KIAA1683	ENSG00000130518	IQCN	80726	IQCN	0.160985
KIAA1715	ENSG00000144320	LNPK	80856	LNPK	-0.544025
KIAA1755	ENSG00000149633	KIAA1755	85449	KIAA1755	-0.350452
KIAA1804	NA	NA	NA	NA	0.03997
KIAA1841	ENSG00000162929	SANBR	84542	SANBR	0.1333
KIAA1919	ENSG00000173214	MFSD4B	91749	MFSD4B	0.373635
KIAA1958	ENSG00000165185	KIAA1958	158405	KIAA1958	-0.601305
KIAA2012	ENSG00000182329	KIAA2012	100652824	KIAA2012	0.27076
KIAA2013	ENSG00000116685	KIAA2013	90231	KIAA2013	0.451005
KIAA2018	ENSG00000176542	USF3	205717	USF3	0.910895
KIAA2022	ENSG00000050030	NEXMIF	340533	NEXMIF	-0.773365
KIAA2026	ENSG00000183354	KIAA2026	158358	KIAA2026	1.5625
KIDINS220	ENSG00000134313	KIDINS220	57498	KIDINS220	0.048615
KIF11	ENSG00000138160	KIF11	3832	KIF11	0.17557
KIF12	ENSG00000136883	KIF12	113220	KIF12	0.3887
KIF13A	ENSG00000137177	KIF13A	63971	KIF13A	-0.028265
KIF13B	ENSG00000197892	KIF13B	23303	KIF13B	0.5981
KIF14	ENSG00000118193	KIF14	9928	KIF14	0.09805
KIF15	ENSG00000163808	KIF15	56992	KIF15	1.45155
KIF16B	ENSG00000089177	KIF16B	55614	KIF16B	-0.308955
KIF17	ENSG00000117245	KIF17	57576	KIF17	0.48915
KIF18A	ENSG00000121621	KIF18A	81930	KIF18A	-0.275545
KIF18B	ENSG00000186185	KIF18B	146909	KIF18B	-0.701225
KIF19	ENSG00000196169	KIF19	124602	KIF19	0.4604721
KIF1A	ENSG00000130294	KIF1A	547	KIF1A	-0.231685
KIF1B	ENSG00000054523	KIF1B	23095	KIF1B	0.01547
KIF1BP	ENSG00000198954	KIFBP	26128	KIFBP	-0.86547
KIF1C	ENSG00000129250	KIF1C	10749	KIF1C	-0.548845
KIF20A	ENSG00000112984	KIF20A	10112	KIF20A	-0.6823
KIF20B	ENSG00000138182	KIF20B	9585	KIF20B	-0.4123
KIF21A	ENSG00000139116	KIF21A	55605	KIF21A	1.000165
KIF21B	ENSG00000116852	KIF21B	23046	KIF21B	-0.229705
KIF22	ENSG00000079616	KIF22	3835	KIF22	-0.75227
KIF23	ENSG00000137807	KIF23	9493	KIF23	-0.920065
KIF24	ENSG00000186638	KIF24	347240	KIF24	0.2574175
KIF25	ENSG00000125337	KIF25	3834	KIF25	-0.512495
KIF26A	ENSG00000066735	KIF26A	26153	KIF26A	0.02481
KIF26B	ENSG00000162849	KIF26B	55083	KIF26B	-1.2446975
KIF27	ENSG00000165115	KIF27	55582	KIF27	-0.0594925
KIF2A	ENSG00000068796	KIF2A	3796	KIF2A	-0.1816
KIF2B	ENSG00000141200	KIF2B	84643	KIF2B	0.09885
KIF2C	ENSG00000142945	KIF2C	11004	KIF2C	-1.21131
KIF3A	ENSG00000131437	KIF3A	11127	KIF3A	0.34272
KIF3B	ENSG00000101350	KIF3B	9371	KIF3B	-0.654785
KIF3C	ENSG00000084731	KIF3C	3797	KIF3C	0.215023
KIF4A	ENSG00000090889	KIF4A	24137	KIF4A	0.15623
KIF4B	ENSG00000226650	KIF4B	285643	KIF4B	-0.2532725
KIF5A	ENSG00000155980	KIF5A	3798	KIF5A	0.419295
KIF5B	ENSG00000170759	KIF5B	3799	KIF5B	0.18771
KIF5C	ENSG00000168280	KIF5C	3800	KIF5C	-0.44504
KIF6	ENSG00000164627	KIF6	221458	KIF6	0.36973
KIF7	ENSG00000166813	KIF7	374654	KIF7	0.13879
KIF9	ENSG00000088727	KIF9	64147	KIF9	-0.290815
KIFAP3	ENSG00000075945	KIFAP3	22920	KIFAP3	-0.22491
KIFC1	ENSG00000237649	KIFC1	3833	KIFC1	-0.586665
KIFC2	ENSG00000167702	KIFC2	90990	KIFC2	-1.63875
KIFC3	ENSG00000140859	KIFC3	3801	KIFC3	0.050795
KIN	ENSG00000151657	KIN	22944	KIN	0.14489
KIR2DL1	ENSG00000125498	KIR2DL1	3802	KIR2DL1	-0.642185
KIR2DL3	ENSG00000243772	KIR2DL3	3804	KIR2DL3	-0.294655
KIR2DL4	ENSG00000189013	KIR2DL4	3805	KIR2DL4	-0.62595
KIR2DS4	ENSG00000221957	KIR2DS4	3809	KIR2DS4	-0.273525
KIR3DL1	ENSG00000167633	KIR3DL1	3811	KIR3DL1	0.2312375
KIR3DL2	ENSG00000240403	KIR3DL2	3812	KIR3DL2	-0.4885725
KIR3DL3	ENSG00000242019	KIR3DL3	115653	KIR3DL3	1.40667
KIRREL	ENSG00000183853	KIRREL1	55243	KIRREL1	-0.89338035
KIRREL2	ENSG00000126259	KIRREL2	84063	KIRREL2	-0.444375
KIRREL3	ENSG00000149571	KIRREL3	84623	KIRREL3	0.835675
KISS1	ENSG00000170498	KISS1	3814	KISS1	-1.57825
KISS1R	ENSG00000116014	KISS1R	84634	KISS1R	0.901928
KIT	ENSG00000157404	KIT	3815	KIT	0.70135
KITLG	ENSG00000049130	KITLG	4254	KITLG	-0.94877
KIZ	ENSG00000088970	KIZ	55857	KIZ	0.2224
KL	ENSG00000133116	KL	9365	KL	-0.774445
KLB	ENSG00000134962	KLB	152831	KLB	-0.520065
KLC1	ENSG00000126214	KLC1	3831	KLC1	-0.36605
KLC2	ENSG00000174996	KLC2	64837	KLC2	-0.1700735
KLC3	ENSG00000104892	KLC3	147700	KLC3	-0.00129999999999997
KLC4	ENSG00000137171	KLC4	89953	KLC4	0.8616355
KLF1	ENSG00000105610	KLF1	10661	KLF1	-0.427365
KLF10	ENSG00000155090	KLF10	7071	KLF10	-0.031055
KLF11	ENSG00000172059	KLF11	8462	KLF11	-0.6131
KLF12	ENSG00000118922	KLF12	11278	KLF12	0.63697
KLF13	ENSG00000169926	KLF13	51621	KLF13	-0.90793
KLF14	ENSG00000266265	KLF14	136259	KLF14	0.400556
KLF15	ENSG00000163884	KLF15	28999	KLF15	-0.260385
KLF16	ENSG00000129911	KLF16	83855	KLF16	1.361145
KLF17	ENSG00000171872	KLF17	128209	KLF17	0.207375
KLF2	ENSG00000127528	KLF2	10365	KLF2	-1.58785
KLF3	ENSG00000109787	KLF3	51274	KLF3	0.233
KLF4	ENSG00000136826	KLF4	9314	KLF4	-0.392545
KLF5	ENSG00000102554	KLF5	688	KLF5	-0.67902
KLF6	ENSG00000067082	KLF6	1316	KLF6	-1.58995
KLF7	ENSG00000118263	KLF7	8609	KLF7	-0.35651
KLF8	ENSG00000102349	KLF8	11279	KLF8	0.129625
KLF9	ENSG00000119138	KLF9	687	KLF9	0.325135
KLHDC1	ENSG00000197776	KLHDC1	122773	KLHDC1	0.000160000000000021
KLHDC10	ENSG00000128607	KLHDC10	23008	KLHDC10	0.8426625
KLHDC2	ENSG00000165516	KLHDC2	23588	KLHDC2	-0.41685
KLHDC3	ENSG00000124702	KLHDC3	116138	KLHDC3	0.249385
KLHDC4	ENSG00000104731	KLHDC4	54758	KLHDC4	0.26995
KLHDC7A	ENSG00000179023	KLHDC7A	127707	KLHDC7A	0.04514
KLHDC7B	ENSG00000130487	KLHDC7B	113730	KLHDC7B	0.664815
KLHDC8A	ENSG00000162873	KLHDC8A	55220	KLHDC8A	0.42977
KLHDC8B	ENSG00000185909	KLHDC8B	200942	KLHDC8B	-0.30627
KLHDC9	ENSG00000162755	KLHDC9	126823	KLHDC9	1.532175
KLHL1	ENSG00000150361	KLHL1	57626	KLHL1	-0.486105
KLHL10	ENSG00000161594	KLHL10	317719	KLHL10	0.115895
KLHL11	ENSG00000178502	KLHL11	55175	KLHL11	0.00963000000000003
KLHL12	ENSG00000117153	KLHL12	59349	KLHL12	0.1796195
KLHL13	ENSG00000003096	KLHL13	90293	KLHL13	-0.53559
KLHL14	ENSG00000197705	KLHL14	57565	KLHL14	0.48289
KLHL15	ENSG00000174010	KLHL15	80311	KLHL15	-0.5148395
KLHL17	ENSG00000187961	KLHL17	339451	KLHL17	0.417455
KLHL18	ENSG00000114648	KLHL18	23276	KLHL18	-0.18596
KLHL2	ENSG00000109466	KLHL2	11275	KLHL2	-0.1567915
KLHL20	ENSG00000076321	KLHL20	27252	KLHL20	-0.502395
KLHL21	ENSG00000162413	KLHL21	9903	KLHL21	0.417775
KLHL22	ENSG00000099910	KLHL22	84861	KLHL22	-0.3217
KLHL23	ENSG00000213160	KLHL23	151230	KLHL23	0.01133
KLHL24	ENSG00000114796	KLHL24	54800	KLHL24	-0.863755
KLHL25	ENSG00000183655	KLHL25	64410	KLHL25	0.018435
KLHL26	ENSG00000167487	KLHL26	55295	KLHL26	0.963888
KLHL28	ENSG00000179454	KLHL28	54813	KLHL28	-0.066835
KLHL29	ENSG00000119771	KLHL29	114818	KLHL29	-0.75735
KLHL3	ENSG00000146021	KLHL3	26249	KLHL3	-0.290212
KLHL30	ENSG00000168427	KLHL30	377007	KLHL30	1.0191775
KLHL31	ENSG00000124743	KLHL31	401265	KLHL31	1.4292
KLHL32	ENSG00000186231	KLHL32	114792	KLHL32	-0.235162
KLHL33	ENSG00000185271	KLHL33	123103	KLHL33	2.09825
KLHL34	ENSG00000185915	KLHL34	257240	KLHL34	-0.452405
KLHL35	ENSG00000149243	KLHL35	283212	KLHL35	0.67824
KLHL36	ENSG00000135686	KLHL36	79786	KLHL36	0.32064
KLHL38	ENSG00000175946	KLHL38	340359	KLHL38	-1.26139
KLHL4	ENSG00000102271	KLHL4	56062	KLHL4	-0.5005405
KLHL40	ENSG00000157119	KLHL40	131377	KLHL40	-1.023855
KLHL41	ENSG00000239474	KLHL41	10324	KLHL41	0.06776
KLHL42	ENSG00000087448	KLHL42	57542	KLHL42	0.777005
KLHL5	ENSG00000109790	KLHL5	51088	KLHL5	0.18994815
KLHL6	ENSG00000172578	KLHL6	89857	KLHL6	0.654775
KLHL7	ENSG00000122550	KLHL7	55975	KLHL7	-0.28002
KLHL8	ENSG00000145332	KLHL8	57563	KLHL8	0.69328
KLHL9	ENSG00000198642	KLHL9	55958	KLHL9	0.35695
KLK1	ENSG00000167748	KLK1	3816	KLK1	-0.042915
KLK10	ENSG00000129451	KLK10	5655	KLK10	0.01041
KLK11	ENSG00000167757	KLK11	11012	KLK11	-0.195548
KLK12	ENSG00000186474	KLK12	43849	KLK12	0.193234
KLK13	ENSG00000167759	KLK13	26085	KLK13	-0.234545
KLK14	ENSG00000129437	KLK14	43847	KLK14	0.54969
KLK15	ENSG00000174562	KLK15	55554	KLK15	0.817145
KLK2	ENSG00000167751	KLK2	3817	KLK2	-0.648495
KLK3	ENSG00000142515	KLK3	354	KLK3	-0.74937
KLK4	ENSG00000167749	KLK4	9622	KLK4	0.06202
KLK5	ENSG00000167754	KLK5	25818	KLK5	-0.0603
KLK6	ENSG00000167755	KLK6	5653	KLK6	-0.08736
KLK7	ENSG00000169035	KLK7	5650	KLK7	0.60396
KLK8	ENSG00000129455	KLK8	11202	KLK8	0.463
KLK9	ENSG00000213022	KLK9	284366	KLK9	-1.095615
KLKB1	ENSG00000164344	KLKB1	3818	KLKB1	0.1171305
KLLN	ENSG00000227268	KLLN	100144748	KLLN	0.0344
KLRB1	ENSG00000111796	KLRB1	3820	KLRB1	-0.770325
KLRC1	ENSG00000134545	KLRC1	3821	KLRC1	1.590235
KLRC2	ENSG00000205809	KLRC2	3822	KLRC2	-0.348165
KLRC3	ENSG00000205810	KLRC3	3823	KLRC3	-1.00225
KLRC4	ENSG00000183542	KLRC4	8302	KLRC4	-0.22576
KLRD1	ENSG00000134539	KLRD1	3824	KLRD1	-0.715385
KLRF1	ENSG00000150045	KLRF1	51348	KLRF1	-1.25763
KLRF2	ENSG00000256797	KLRF2	100431172	KLRF2	-0.06022
KLRG1	ENSG00000139187	KLRG1	10219	KLRG1	0.98779
KLRG2	ENSG00000188883	KLRG2	346689	KLRG2	0.074426
KLRK1	ENSG00000213809	KLRK1	22914	KLRK1	0.17178
KMO	ENSG00000117009	KMO	8564	KMO	0.33287
KMT2A	ENSG00000118058	KMT2A	4297	KMT2A	0.0846375
KMT2B	ENSG00000272333	KMT2B	9757	KMT2B	-0.280815
KMT2C	ENSG00000055609	KMT2C	58508	KMT2C	-0.13787
KMT2D	ENSG00000167548	KMT2D	8085	KMT2D	0.225715
KMT2E	ENSG00000005483	KMT2E	55904	KMT2E	-0.90858
KNCN	ENSG00000162456	KNCN	148930	KNCN	-0.34164
KNDC1	ENSG00000171798	KNDC1	85442	KNDC1	0.368092
KNG1	ENSG00000113889	KNG1	3827	KNG1	-0.644175
KNOP1	ENSG00000103550	KNOP1	400506	KNOP1	0.213451
KNSTRN	ENSG00000128944	KNSTRN	90417	KNSTRN	-0.0935225
KNTC1	ENSG00000184445	KNTC1	9735	KNTC1	-0.29061
KPNA1	ENSG00000114030	KPNA1	3836	KPNA1	-1.0096255
KPNA2	ENSG00000182481	KPNA2	3838	KPNA2	1.2872
KPNA3	ENSG00000102753	KPNA3	3839	KPNA3	-0.49095
KPNA4	ENSG00000186432	KPNA4	3840	KPNA4	0.32351
KPNA5	ENSG00000196911	KPNA5	3841	KPNA5	-1.100915
KPNA6	ENSG00000025800	KPNA6	23633	KPNA6	0.066015
KPNA7	ENSG00000185467	KPNA7	402569	KPNA7	0.5128945
KPNB1	ENSG00000108424	KPNB1	3837	KPNB1	0.257605
KPRP	ENSG00000203786	KPRP	448834	KPRP	-0.27119
KPTN	ENSG00000118162	KPTN	11133	KPTN	0.6817
KRAS	ENSG00000133703	KRAS	3845	KRAS	-1.02968
KRBA1	ENSG00000133619	KRBA1	84626	KRBA1	1.156015
KRBA2	ENSG00000184619	KRBA2	124751	KRBA2	1.89985
KRBOX1	ENSG00000240747	KRBOX1	100506243	KRBOX1	-1.3641
KRBOX4	ENSG00000147121	KRBOX4	55634	KRBOX4	-0.5922
KRCC1	ENSG00000172086	KRCC1	51315	KRCC1	0.32946
KREMEN1	ENSG00000183762	KREMEN1	83999	KREMEN1	0.40739
KREMEN2	ENSG00000131650	KREMEN2	79412	KREMEN2	-0.56297
KRI1	ENSG00000129347	KRI1	65095	KRI1	-0.52861
KRIT1	ENSG00000001631	KRIT1	889	KRIT1	-0.410605
KRR1	ENSG00000111615	KRR1	11103	KRR1	0.275975
KRT1	ENSG00000167768	KRT1	3848	KRT1	-0.115585
KRT10	ENSG00000186395	KRT10	3858	KRT10	-1.5419
KRT12	ENSG00000187242	KRT12	3859	KRT12	0.528955
KRT13	ENSG00000171401	KRT13	3860	KRT13	0.65672
KRT14	ENSG00000186847	KRT14	3861	KRT14	0.01455
KRT15	ENSG00000171346	KRT15	3866	KRT15	-0.48426
KRT16	ENSG00000186832	KRT16	3868	KRT16	-0.20205
KRT17	ENSG00000128422	KRT17	3872	KRT17	-1.037325
KRT18	ENSG00000111057	KRT18	3875	KRT18	-0.82604
KRT19	ENSG00000171345	KRT19	3880	KRT19	-0.0634
KRT2	ENSG00000172867	KRT2	3849	KRT2	-0.131115
KRT20	ENSG00000171431	KRT20	54474	KRT20	-0.02975
KRT222	ENSG00000213424	KRT222	125113	KRT222	-1.384065
KRT23	ENSG00000108244	KRT23	25984	KRT23	-0.245241
KRT24	ENSG00000167916	KRT24	192666	KRT24	-0.178715
KRT25	ENSG00000204897	KRT25	147183	KRT25	-0.590525
KRT26	ENSG00000186393	KRT26	353288	KRT26	-0.355205
KRT27	ENSG00000171446	KRT27	342574	KRT27	-0.1155
KRT28	ENSG00000173908	KRT28	162605	KRT28	0.526695
KRT3	ENSG00000186442	KRT3	3850	KRT3	-0.52951
KRT31	ENSG00000094796	KRT31	3881	KRT31	-0.82461
KRT32	ENSG00000108759	KRT32	3882	KRT32	0.7372245
KRT33A	ENSG00000006059	KRT33A	3883	KRT33A	-0.037055
KRT33B	ENSG00000131738	KRT33B	3884	KRT33B	-2.40275
KRT34	ENSG00000131737	KRT34	3885	KRT34	-0.0539805
KRT35	ENSG00000197079	KRT35	3886	KRT35	-0.44367
KRT36	ENSG00000126337	KRT36	8689	KRT36	0.2972205
KRT37	ENSG00000108417	KRT37	8688	KRT37	0.002703
KRT38	ENSG00000171360	KRT38	8687	KRT38	1.186225
KRT39	ENSG00000196859	KRT39	390792	KRT39	0.424815
KRT4	ENSG00000170477	KRT4	3851	KRT4	-0.312555
